의도,개체,시점,요일,세부위치,질문,답변,답변이미지
위치,전북대학교 의학계 학생회관,,,,의학계 학생회관이 어디에 있는거야?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관의 위치는 어딘가요?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관의 위치를 말해주세요,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계 학생회관이 어디지?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계학생회관의 위치를 알려주세용,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계 학생회관이 어딘지 궁금해,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관이 어디일까요?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대학생회관의 위치를 알려줘,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관으로 가기 위해선 어디로 가야하나용?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대학생회관이 어디입니까용?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관의 위치를 말해주겠니?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대학생회관으로 가기위해서는 어디로 가야되나요?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대학생회관을 가려면 어디로 가야돼,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계학생회관이 어디에 있는거야?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계 학생회관까지 가려면 어디로 가야돼?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계학생회관이 어디에 있을까?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,어디로가야지 의대 학생회관으로 가는길이 나오는거지?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,어디로 가야지만 의대 학생회관을 찾을수있어?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관으로 가기 위한 방법을 말해줘 ,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,나 의대 학생회관 찾아야하는데 어디야?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관까지 가는길은 어디야?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계 학생회관으로 가고싶어,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의학계학생회관 어디에 있어?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대 학생회관의 위치는 어디얌?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,의대학생회관으로 가려면 어디로 ?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학계 학생회관,,,,어디에 의대 학생회관이 있지?,http://kko.to/7PjbKYKXBx,
위치,전북대학교 의학전문대학원,,,,의학전문대학원이 어디일까요?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학대학원의 위치를 말해라,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의전원이 어디야?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의전원 가는방법 알려줘 ,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학대학원이 어느 위치에 있을까?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원이 어디인지 말해줘 ,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원으로 가는 방법을 알려줘 ,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의대대학원이 어디에 잇나요?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의대 대학원이 어디에 잇는지 아나요?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의대 대학원이 어디에 있지용?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원이 어디로 가야되는거야?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,어디로 가야지 의학전문대학원이 나오는거야?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,나 의전원 가는 중인데 어디로 가야돼?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,도북아 의전원이 어느쪽에 있는거야?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,도북아 의전원으로 가려면 어디로 움직여야해?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원이 어디인지 궁금해,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원의 위치를 말해줘 ,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의대대학원으로 가볼게요 어디인가용?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,어디로 가야지 의대 대학원이 나오나용,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,어디로 가는게 의대 대학원으로 가는길인가용?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,어디에 의대 대학원이 있나용?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,어디로 가야지 의대대학원이 나오나용?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원으로 가고싶은데 어디있어요?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원으로 가려면 어디로 가지?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,어디로 가야 의학전문대학원이 나오지?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학전문대학원으로 가는길은 어디야?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학대학원으로 가려면 어디로 가?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,어딘지 궁금해 의학대학원말이야,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의학대학원은 어디인지 궁금해,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학전문대학원,,,,의전원이 어디일까용?,http://kko.to/NmBIxVlr8L,
위치,전북대학교 의학도서관,,,,의학도서관이 어디인지 궁금해요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관으로 가려면 어디인지 궁금해요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관 위치가 궁금해요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대도서관이 어딘데요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대도서관의 위치가 어디인데요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대도서관이 어디인지 알려주세용,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대 도서관으로 가려면 어디로 가야됩니까?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관이 궁금합니다.,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관으로 가려면 어디로 가야하는지 알려죠,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대 도서관으로 가고싶어요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관이 어디인지 알려주세요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관은 어디로 가야하는지 알려주세요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관이 어디일까요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관의 위치를 말해보세요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관이 어디에요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대도서관이 어디입니까?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대도서관의 위치를 알려주세요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,위치가 궁금합니다. 의대도서관이에요.,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관은 어디에 잇는 건물인가요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관으로 가려면 어디로 가야되는데요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,어디로 가야지 의학도서관이 나오는데요,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,어디로 가야지만 의학도서관이 나옵니까?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,어디로 가야 의학도서관으로 도착합니까?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,어디가야 의대도서관인데요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,어디가야지 의대도서관이 나오는데요?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대도서관으로 가려면 어디로 갈까용?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의대 도서관이 어디로 가야 나오나용?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관의 위치는 어디인가용?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,의학도서관 어뒤?,http://kko.to/X5tGFARxPV,
위치,전북대학교 의학도서관,,,,어뒤로 가야 의대도서관이 나옴?,http://kko.to/X5tGFARxPV,
위치,전북대학교 사범대학교육연구동,,,,사범대학교육연구동은 어디죠?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대학교 교육연구동은 어디일까요?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대교육연구동을 어디로 가야되는지 알려주시겠습니까?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대학교육연구동을 어디로 가야돼?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,어디로 가야 사범대학교육연구동이 나오지?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대학교육연구동으로 가야되는데 어디로 가징?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대학교육연구동으로 가야함?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대교육연구동이 어디얌?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대교육연구동의 위치가 어딘지 궁금해,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,교육연구동으로 가는길을 알려줘,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,교육연구동 가는길은 어디야?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,교육연구동으로 가려면 어디로 가야돼?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,교육연구동 가는길이 어딘지 알려줘,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,교육연구동 가는길 알려줘 ,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대연구동으로 가려면 어디로 가야돼?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대 연구동으로 가고싶은데 어디로 가야될까?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,어디로 가야지만 사범대 연구동이 나오려나?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대교육연구동이 어디인지 알려줄수있어?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대 교육연구동이 어디인지 궁금하거든?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대학교 교육연구동이 어디쯤에 있나용?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대교육연구동이 어디인지 궁금해용,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,교육연구동이 어디에 있지?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대교육연구동으로 가려면 어딘데?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,어디로 가야지 사범대교육연구동이 나와?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대 교육연구동이 어디일까용?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,교육연구동으로 가려면 어디로 가야될까용?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,어디로 가야 사범대교육연구동이 나올까용?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사범대학교육연구동이 어디로 가야 나옴?,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,사점대학교육연구동이 어디냐고,http://kko.to/iKMzzQzsej,
위치,전북대학교 사범대학교육연구동,,,,어디로 가야 사범대학교육연구동 나오냥?,http://kko.to/iKMzzQzsej,
위치,전북대학교 대학본부,,,,대학본부의 위치를 말해라,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부로 가려면 어딘지 말해줘라,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,어디로 가야 대학본부인지 말해라 ㅠ,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,어디로가야지만 대학본부로 가는지 알려줘 ,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부로 가려면 어디로 가야되는데 ㅠ,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부는 어디에 있나요 ㅠㅠ ,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부로 가려면 어디로 가야되나요 ㅠㅠ ,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부로 가고싶은데 어디로 가야하나요,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부로 가려면 어디로 가야되나용?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,어디로 가야지 대학본부가 나오나요,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부가 나오려면 어디로 가야하는지 알려주세요,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,나 대학본부 어디로 가야되나용?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부가고싶었는데 못찾겠어요,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부로 가려면 어디로 가야해요?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부가려고 하는데 어디로 갈까용?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부로 가려면 어디로 가야될까용?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부는 어디에 있나요?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부 어디임,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부어디임,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,어디로 가야 본부가 나옴,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부가 어디있냐고,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,대학본부어디냐고,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부 어딘디,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부 어딘디요,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부로 가려면 어디로 가냐고,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부는 어디에 있습니까?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,어디에 본부가 있습니까?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,어디에 본부가 있는겁니까?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,어디로 가야지 본부가 나오는 겁니까?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 대학본부,,,,본부로 가려면 어디로 움직여야 합니까?,http://kko.to/SuSSPUSKiY,
위치,전북대학교 글로벌인재관,,,,글로벌인재관이 어디인지요?,http://kko.to/LHHOaXatZc,
