의도,개체,시점,요일,세부위치,질문,답변,답변이미지
학과사무실,스페인중남미학과,,,,어디로 가야 스페인중남미학과 과사가 나오나,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,어데 스페인중남미학과 과사가 있죠?,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,어디에 스페인중남미학과 과사무실이 있는거죠?,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,급해요 급해 스페인중남미학과 과사!!,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,과사무실 가는 길 알려줘 스페인중남미학과,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,웨얼 이즈 스페인중남미학과 과사?,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,위치좀 알려주라 스페인중남미학과 사무실,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,삼실 가고 싶은데 스페인중남미학과야.,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,삼실 위치 알려줘. 스페인중남미학과,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 과사는 어디로 가야돼?,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 사무실 위치 딱 대,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 과삼실 장소 알려줘,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 과사 오디있엉??,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 과사무실,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 사무실 장소를 알려주십시오.,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 과사 어디로 가야해?,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,스페인중남미학과,,,,스중과 사무실 위치좀 알려줘,"사무실 : 인문사회관 429호(4층) 
T 063-270-3275
F 063-270-3274",
학과사무실,영어영문학과,,,,영어영문학과 과사가 어딨는지를 모르겠네,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영어영문학과 사무실 장소를 모르겠어,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,나 영어영문학과 번호 필요해.,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영어영문학과 ㅂㅎ,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,전화번호 불러줘. 영어영문학과야.,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,내가 원하는건 영어영문학과 전화번호,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영어영문학과 버노 알려줘,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영어영문학과 과사 버노 알려줘,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영어영문학과 과삼실 번호 알려주셈,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영문과 몇번이야?,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영문과 과사에 저나하고싶은데,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,저나버노 필요해! 영문과! 급해!!,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,어디로 걸어야 영문과인가요,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영문과에 문의할게 있는데,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영문과 연락처좀 알려줘,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영문과 연락처가 필요해,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,어디로 걸어야 영문과 과사야?,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,전화번호 띄워봐. 영문과,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영문과 사무실 번호 알려줘,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,영어영문학과,,,,영문과 과삼실 연락처,"사무실 : 인문사회관 423호(4층) 
T 063-270-3199
F 063-270-3201",
학과사무실,일본학과,,,,일본학과 삼실 버노,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 전화번호 플리즈,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,아이 니드 일본학과 과사 연락처,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,과사 번호 오브 일본학과,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,나 일본학과 과사에 용건이 있어,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,나 일본학과 사무실에 볼 일이 이썽,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 사무실에 용무가 있습니다,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 과사 조교한테 뭐 물어볼게 있는데,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 과사무실 어디에요?,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 과사무실 ㅂㅎ?,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 과사무실은 어디로 가야 하죠?,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,과사무실인데 일본학과인..,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 과사무실 위치를 알려줘용,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 과사무실 전화번호 알려주세요,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 사무실 어딘가요?,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 사무실 위치,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,사무실 오브 일본학과,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 사무실 가려구.,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,일본학과 사무실 오딩?,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,일본학과,,,,사무실인데 일본학과꺼 번호,"사무실 : 인문사회관 315호(3층) 
T 063-270-3261
F 063-270-3269",
학과사무실,중어중문학과,,,,사무실 가려고 하는데 중어중문학과야.,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중어중문학과 사무실은 어딥니까?,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중어중문학과 사무실 위치,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중어중문학과 사무실 위치 알려줘,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중어중문학과 삼실 어댜??,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중어중문학과 사무실 어딨엉,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중어중문학과 과사 위치,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중어중문학과 ㄱㅅ 위치,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 과사 ㅇㅊ,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 과사 어딨죠?,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,과사 오브 중문과 알려줘요,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 과사무실 전화번호좀.,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 과사무실이 어디야?,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 사무실 위치,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 과사무실 알려줭,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 사무실은 어디 건물에?,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 사무실 위치 알려주셈,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 사무실은 오딨는거야,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 사무실 ㅇㄷ,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,중어중문학과,,,,중문과 과사 어딨죠?,"사무실 : 인문사회관 432호(4층) 
T 063-270-3215
F 063-270-3223",
학과사무실,철학과,,,,어디로 가야 철학과 과사가 나와요?,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 사무실 위치,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 삼실 어딨어,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 삼실 위치 알려줘,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,어디에 있나 철학과 과사,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,위치가 어디냐 철학과 사무실,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,사무실 오브 철학과,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,삼실갈래 철학과,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,과사 오브 철학과,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 과사 어디야,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 과사 위치,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 과사 위치,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 삼실,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,사무실 위치좀 알려줘. 철학과이야.,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 과사 연락처좀 알려주셈,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 사무실이 어디죠?,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 삼실 위치,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 과사좀 가자,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 사무실 ㅇㄷ,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,철학과,,,,철학과 과사 저나버노,"사무실 : 인문사회관 318호(3층) 
T 063-270-3239
F 063-270-3240",
학과사무실,프랑스아프리카학과,,,,프랑스아프리카학과 과사 위치 알려줘,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,프랑스아프리카학과 사무실 어디야?,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,전화해야되는데 프랑스아프리카학과 과사 버노좀.,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,과사무실인데 프랑스아프리카학과,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,과사인데 프랑스아프리카학과꺼,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,프랑스아프리카학과 과사무실 위치,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,프랑스아프리카학과 과사무실 어딨습니까?,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,과사 위치를 알려달라. 프랑스아프리카학과이니라.,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
학과사무실,프랑스아프리카학과,,,,프랑스아프리카학과 삼실 위치 알려줘,"사무실 : 인문사회관 425호(4층) 
T 063-270-3190
F 063-270-3296",
